bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,p73xl3mlgvcmrnogua3xtqiuhxepcvjuqekwzd37rfedollsq3fq,2024-05-04T00:00:00Z/2024-05-05T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-04T09:00:00.000Z,2024-05-04T08:00:00.000Z,sa-east-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,22NGFM2U7FQGBC49.FSFDKQD35U.6YS6EN2CT7,27116843592,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""sa-east-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,South America (Sao Paulo),AWS Region,,,API Request,sa-east-1,awskms,22NGFM2U7FQGBC49,,,,sa-east-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,p73xl3mlgvcmrnogua3xtqiuhxepcvjuqekwzd37rfedollsq3fq,2024-05-09T00:00:00Z/2024-05-10T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-09T09:00:00.000Z,2024-05-09T08:00:00.000Z,sa-east-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,22NGFM2U7FQGBC49.FSFDKQD35U.6YS6EN2CT7,27116843592,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""sa-east-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,South America (Sao Paulo),AWS Region,,,API Request,sa-east-1,awskms,22NGFM2U7FQGBC49,,,,sa-east-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,p73xl3mlgvcmrnogua3xtqiuhxepcvjuqekwzd37rfedollsq3fq,2024-05-14T00:00:00Z/2024-05-15T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-14T09:00:00.000Z,2024-05-14T08:00:00.000Z,sa-east-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,22NGFM2U7FQGBC49.FSFDKQD35U.6YS6EN2CT7,27116843592,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""sa-east-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,South America (Sao Paulo),AWS Region,,,API Request,sa-east-1,awskms,22NGFM2U7FQGBC49,,,,sa-east-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,p73xl3mlgvcmrnogua3xtqiuhxepcvjuqekwzd37rfedollsq3fq,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-19T09:00:00.000Z,2024-05-19T08:00:00.000Z,sa-east-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,22NGFM2U7FQGBC49.FSFDKQD35U.6YS6EN2CT7,27116843592,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""sa-east-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,South America (Sao Paulo),AWS Region,,,API Request,sa-east-1,awskms,22NGFM2U7FQGBC49,,,,sa-east-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-01T00:00:00Z/2024-05-02T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-01T17:00:00.000Z,2024-05-01T16:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-03T00:00:00Z/2024-05-04T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-03T08:00:00.000Z,2024-05-03T07:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-06T00:00:00Z/2024-05-07T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-06T17:00:00.000Z,2024-05-06T16:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-08T00:00:00Z/2024-05-09T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-08T08:00:00.000Z,2024-05-08T07:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-11T00:00:00Z/2024-05-12T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-11T17:00:00.000Z,2024-05-11T16:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-13T00:00:00Z/2024-05-14T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-13T08:00:00.000Z,2024-05-13T07:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-16T00:00:00Z/2024-05-17T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-16T17:00:00.000Z,2024-05-16T16:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,lixy3w4xe76hspf3jgovo55g6a3viamxjxu5pnznl34t3owqro7q,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,0.0,0.0000000000,USD,"",$0 for AWS Glue Data Catalog requests under the free tier,Usage,,,0.0,0.0,Request,AWSGlue,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-18T08:00:00.000Z,2024-05-18T07:00:00.000Z,APN3-Catalog-Request,USD,,,1.0E-6,0.0000010000,,2JE3WCEUSPXQY8TK.FSFDKQD35U.6YS6EN2CT7,53093734126,,Request,"{""product_name"":""AWS Glue"",""region"":""ap-northeast-3"",""servicename"":""AWS Glue"",""group"":""Data catalog requests""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,Request,,AWS Glue,ap-northeast-3,AWSGlue,2JE3WCEUSPXQY8TK,,,,APN3-Catalog-Request,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705137007,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ujrmug66nm7yev4gjcjjk4rncyxk2zz6mfnn372ahijrzlqarmuq,2024-05-05T00:00:00Z/2024-05-06T00:00:00Z,,5.0E-6,0.0000050000,USD,"",$0.05 per 10000 API Requests,Usage,,,0.0,0.0,ListSecrets,AWSSecretsManager,,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-05T12:00:00.000Z,2024-05-05T11:00:00.000Z,APN3-AWSSecretsManagerAPIRequest,USD,,,5.0E-6,0.0000050000,,2QHZN4RW4ACYZV4G.32CCEEARHH.6YS6EN2CT7,28398392504,OnDemand,API Requests,"{""product_name"":""AWS Secrets Manager"",""region"":""ap-northeast-3"",""servicename"":""AWS Secrets Manager"",""group"":""AWSSecretsManager-APIRequest""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,,,API Request,ap-northeast-3,AWSSecretsManager,2QHZN4RW4ACYZV4G,,,,APN3-AWSSecretsManagerAPIRequest,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,12041754128,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ujrmug66nm7yev4gjcjjk4rncyxk2zz6mfnn372ahijrzlqarmuq,2024-05-10T00:00:00Z/2024-05-11T00:00:00Z,,5.0E-6,0.0000050000,USD,"",$0.05 per 10000 API Requests,Usage,,,0.0,0.0,ListSecrets,AWSSecretsManager,,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-10T12:00:00.000Z,2024-05-10T11:00:00.000Z,APN3-AWSSecretsManagerAPIRequest,USD,,,5.0E-6,0.0000050000,,2QHZN4RW4ACYZV4G.32CCEEARHH.6YS6EN2CT7,28398392504,OnDemand,API Requests,"{""product_name"":""AWS Secrets Manager"",""region"":""ap-northeast-3"",""servicename"":""AWS Secrets Manager"",""group"":""AWSSecretsManager-APIRequest""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,,,API Request,ap-northeast-3,AWSSecretsManager,2QHZN4RW4ACYZV4G,,,,APN3-AWSSecretsManagerAPIRequest,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,12041754128,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ujrmug66nm7yev4gjcjjk4rncyxk2zz6mfnn372ahijrzlqarmuq,2024-05-15T00:00:00Z/2024-05-16T00:00:00Z,,5.0E-6,0.0000050000,USD,"",$0.05 per 10000 API Requests,Usage,,,0.0,0.0,ListSecrets,AWSSecretsManager,,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-15T12:00:00.000Z,2024-05-15T11:00:00.000Z,APN3-AWSSecretsManagerAPIRequest,USD,,,5.0E-6,0.0000050000,,2QHZN4RW4ACYZV4G.32CCEEARHH.6YS6EN2CT7,28398392504,OnDemand,API Requests,"{""product_name"":""AWS Secrets Manager"",""region"":""ap-northeast-3"",""servicename"":""AWS Secrets Manager"",""group"":""AWSSecretsManager-APIRequest""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,,,API Request,ap-northeast-3,AWSSecretsManager,2QHZN4RW4ACYZV4G,,,,APN3-AWSSecretsManagerAPIRequest,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,12041754128,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ujrmug66nm7yev4gjcjjk4rncyxk2zz6mfnn372ahijrzlqarmuq,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,5.0E-6,0.0000050000,USD,"",$0.05 per 10000 API Requests,Usage,,,0.0,0.0,ListSecrets,AWSSecretsManager,,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-20T12:00:00.000Z,2024-05-20T11:00:00.000Z,APN3-AWSSecretsManagerAPIRequest,USD,,,5.0E-6,0.0000050000,,2QHZN4RW4ACYZV4G.32CCEEARHH.6YS6EN2CT7,28398392504,OnDemand,API Requests,"{""product_name"":""AWS Secrets Manager"",""region"":""ap-northeast-3"",""servicename"":""AWS Secrets Manager"",""group"":""AWSSecretsManager-APIRequest""}",,,,,,,,,,Asia Pacific (Osaka),AWS Region,,,API Request,ap-northeast-3,AWSSecretsManager,2QHZN4RW4ACYZV4G,,,,APN3-AWSSecretsManagerAPIRequest,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,12041754128,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ejthyawjfwndytpp73u5tfl6vhqixe2zx7uaowx2wnqtu276mz5q,2024-05-05T00:00:00Z/2024-05-06T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-05T04:00:00.000Z,2024-05-05T03:00:00.000Z,eu-north-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,2S77H5MZU5BVWEXS.FSFDKQD35U.6YS6EN2CT7,27116843597,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""eu-north-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,EU (Stockholm),AWS Region,,,API Request,eu-north-1,awskms,2S77H5MZU5BVWEXS,,,,eu-north-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ejthyawjfwndytpp73u5tfl6vhqixe2zx7uaowx2wnqtu276mz5q,2024-05-10T00:00:00Z/2024-05-11T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-10T04:00:00.000Z,2024-05-10T03:00:00.000Z,eu-north-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,2S77H5MZU5BVWEXS.FSFDKQD35U.6YS6EN2CT7,27116843597,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""eu-north-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,EU (Stockholm),AWS Region,,,API Request,eu-north-1,awskms,2S77H5MZU5BVWEXS,,,,eu-north-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ejthyawjfwndytpp73u5tfl6vhqixe2zx7uaowx2wnqtu276mz5q,2024-05-15T00:00:00Z/2024-05-16T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-15T04:00:00.000Z,2024-05-15T03:00:00.000Z,eu-north-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,2S77H5MZU5BVWEXS.FSFDKQD35U.6YS6EN2CT7,27116843597,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""eu-north-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,EU (Stockholm),AWS Region,,,API Request,eu-north-1,awskms,2S77H5MZU5BVWEXS,,,,eu-north-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,ejthyawjfwndytpp73u5tfl6vhqixe2zx7uaowx2wnqtu276mz5q,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,0.0,0.0000000000,USD,"",$0.00 per request - Monthly Global Free Tier for KMS requests,Usage,,,0.0,0.0,ListKeys,awskms,,,0.0,0.0000000000,016266444216,sajeeth pasha,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,eu-north-1-KMS-Requests,USD,,,3.0E-6,0.0000030000,,2S77H5MZU5BVWEXS.FSFDKQD35U.6YS6EN2CT7,27116843597,,Requests,"{""product_name"":""AWS Key Management Service"",""region"":""eu-north-1"",""servicename"":""AWS Key Management Service"",""group_description"":""All AWS KMS API requests"",""group"":""awskms-APIRequest-All""}",,,,,,,,,,EU (Stockholm),AWS Region,,,API Request,eu-north-1,awskms,2S77H5MZU5BVWEXS,,,,eu-north-1-KMS-Requests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,7705136936,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
